,gmDate,gmTime,seasTyp,playLNm,playFNm,teamAbbr,teamConf,teamDiv,teamLoc,teamRslt,teamDayOff,offLNm1,offFNm1,offLNm2,offFNm2,playDispNm,playStat,playMin,playPos,playHeight,playWeight,playBDate,playPTS,playAST,playTO,playSTL,playBLK,playPF,playFGA,playFGM,playFG%,play2PA,play2PM,play2P%,play3PA,play3PM,play3P%,playFTA,playFTM,playFT%,playORB,playDRB,playTRB,opptAbbr,opptConf,opptDiv,opptLoc,opptRslt,opptDayOff
1815,2017-10-29,03:30,Regular,Brogdon,Malcolm,MIL,East,Central,Away,Win,2,Wright,Sean,Ransom,Phenizee,Malcolm Brogdon,Starter,31,PG,78,223,1992-12-11,16,4,2,2,0,4,11,5,0.4545,6,3,0.5,5,2,0.4,4,4,1.0,0,1,1,ATL,East,Southeast,Home,Loss,1
1816,2017-10-29,03:30,Regular,Maker,Thon,MIL,East,Central,Away,Win,2,Wright,Sean,Ransom,Phenizee,Thon Maker,Starter,20,PF,85,216,1997-02-25,3,2,0,2,0,4,1,1,1.0,0,0,0.0,1,1,1.0,0,0,0.0,2,3,5,ATL,East,Southeast,Home,Loss,1
1817,2017-10-29,03:30,Regular,Henson,John,MIL,East,Central,Away,Win,2,Wright,Sean,Ransom,Phenizee,John Henson,Bench,28,PF,83,220,1990-12-28,12,3,3,2,3,6,8,5,0.625,8,5,0.625,0,0,0.0,4,2,0.5,0,9,9,ATL,East,Southeast,Home,Loss,1
1818,2017-10-29,03:30,Regular,Vaughn,Rashad,MIL,East,Central,Away,Win,2,Wright,Sean,Ransom,Phenizee,Rashad Vaughn,Bench,21,SG,77,199,1996-08-16,12,2,1,0,0,3,6,4,0.6667,0,0,0.0,6,4,0.6667,0,0,0.0,0,3,3,ATL,East,Southeast,Home,Loss,1
1819,2017-10-29,03:30,Regular,Dellavedova,Matthew,MIL,East,Central,Away,Win,2,Wright,Sean,Ransom,Phenizee,Matthew Dellavedova,Bench,19,PG,76,190,1990-09-08,6,1,2,0,0,2,6,3,0.5,6,3,0.5,0,0,0.0,0,0,0.0,1,2,3,ATL,East,Southeast,Home,Loss,1
1820,2017-10-29,03:30,Regular,Teletović,Mirza,MIL,East,Central,Away,Win,2,Wright,Sean,Ransom,Phenizee,Mirza Teletović,Bench,12,PF,81,255,1985-09-17,5,1,2,1,0,0,2,2,1.0,1,1,1.0,1,1,1.0,0,0,0.0,1,1,2,ATL,East,Southeast,Home,Loss,1
1821,2017-10-29,03:30,Regular,Wilson,DeVante,MIL,East,Central,Away,Win,2,Wright,Sean,Ransom,Phenizee,D.J. Wilson,Bench,1,PF,82,240,1996-02-19,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,ATL,East,Southeast,Home,Loss,1
1822,2017-10-29,03:30,Regular,Brown,Sterling,MIL,East,Central,Away,Win,2,Wright,Sean,Ransom,Phenizee,Sterling Brown,Bench,1,SG,78,230,1995-02-10,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,ATL,East,Southeast,Home,Loss,1
1845,2017-10-29,04:30,Regular,Young,Thaddeus,IND,East,Central,Home,Win,3,Barnaky,Brent,Van Duyne,Justin,Thaddeus Young,Starter,37,PF,80,220,1988-06-21,12,2,0,1,0,4,12,5,0.4167,7,3,0.4286,5,2,0.4,0,0,0.0,1,4,5,SA,West,Southwest,Away,Loss,1
1846,2017-10-29,04:30,Regular,Collison,Darren,IND,East,Central,Home,Win,3,Barnaky,Brent,Van Duyne,Justin,Darren Collison,Starter,35,PG,72,160,1987-08-23,8,6,2,2,0,2,10,4,0.4,8,4,0.5,2,0,0.0,0,0,0.0,0,3,3,SA,West,Southwest,Away,Loss,1
1847,2017-10-29,04:30,Regular,Sabonis,Domantas,IND,East,Central,Home,Win,3,Barnaky,Brent,Van Duyne,Justin,Domantas Sabonis,Starter,33,PF,83,240,1996-05-03,22,2,1,1,1,3,9,9,1.0,8,8,1.0,1,1,1.0,4,3,0.75,2,10,12,SA,West,Southwest,Away,Loss,1
1848,2017-10-29,04:30,Regular,Bogdanović,Bojan,IND,East,Central,Home,Win,3,Barnaky,Brent,Van Duyne,Justin,Bojan Bogdanović,Starter,33,SF,80,216,1989-04-18,15,2,3,1,0,2,10,5,0.5,5,2,0.4,5,3,0.6,4,2,0.5,1,7,8,SA,West,Southwest,Away,Loss,1
1849,2017-10-29,04:30,Regular,Oladipo,Kehinde,IND,East,Central,Home,Win,3,Barnaky,Brent,Van Duyne,Justin,Victor Oladipo,Starter,29,SG,76,215,1992-05-04,23,5,7,0,0,3,14,7,0.5,11,5,0.4545,3,2,0.6667,8,7,0.875,0,4,4,SA,West,Southwest,Away,Loss,1
1850,2017-10-29,04:30,Regular,Joseph,Cory,IND,East,Central,Home,Win,3,Barnaky,Brent,Van Duyne,Justin,Cory Joseph,Bench,22,PG,75,185,1991-08-20,4,2,2,1,0,1,5,1,0.2,3,1,0.3333,2,0,0.0,2,2,1.0,0,2,2,SA,West,Southwest,Away,Loss,1
1851,2017-10-29,04:30,Regular,Stephenson,Lance,IND,East,Central,Home,Win,3,Barnaky,Brent,Van Duyne,Justin,Lance Stephenson,Bench,16,SG,77,210,1990-09-05,3,1,1,1,0,0,5,1,0.2,3,0,0.0,2,1,0.5,0,0,0.0,0,1,1,SA,West,Southwest,Away,Loss,1
1852,2017-10-29,04:30,Regular,Jefferson,Al,IND,East,Central,Home,Win,3,Barnaky,Brent,Van Duyne,Justin,Al Jefferson,Bench,15,C,82,265,1985-01-04,6,1,2,1,2,3,8,3,0.375,8,3,0.375,0,0,0.0,0,0,0.0,2,5,7,SA,West,Southwest,Away,Loss,1
1853,2017-10-29,04:30,Regular,Leaf,Ty,IND,East,Central,Home,Win,3,Barnaky,Brent,Van Duyne,Justin,T.J. Leaf,Bench,11,PF,82,225,1997-04-30,1,0,1,1,0,2,1,0,0.0,1,0,0.0,0,0,0.0,2,1,0.5,0,2,2,SA,West,Southwest,Away,Loss,1
1854,2017-10-29,04:30,Regular,Young,Joseph,IND,East,Central,Home,Win,3,Barnaky,Brent,Van Duyne,Justin,Joseph Young,Bench,9,PG,74,180,1992-06-27,3,0,0,0,0,0,3,1,0.3333,1,0,0.0,2,1,0.5,0,0,0.0,0,0,0,SA,West,Southwest,Away,Loss,1
1898,2017-10-29,06:00,Regular,Beal,Bradley,WAS,East,Southeast,Away,Win,1,Goble,John,Smith,Aaron,Bradley Beal,Starter,29,SG,77,202,1993-06-28,15,4,1,0,0,1,11,6,0.5455,8,5,0.625,3,1,0.3333,2,2,1.0,1,2,3,SAC,West,Pacific,Home,Loss,2
1899,2017-10-29,06:00,Regular,Porter,Otto,WAS,East,Southeast,Away,Win,1,Goble,John,Smith,Aaron,Otto Porter,Starter,28,SF,80,198,1993-06-03,16,1,1,2,1,1,9,5,0.5556,4,2,0.5,5,3,0.6,4,3,0.75,0,5,5,SAC,West,Pacific,Home,Loss,2
1900,2017-10-29,06:00,Regular,Oubre,Kelly,WAS,East,Southeast,Away,Win,1,Goble,John,Smith,Aaron,Kelly Oubre Jr.,Starter,28,SF,79,203,1995-12-09,9,1,0,0,0,1,7,3,0.4286,3,1,0.3333,4,2,0.5,2,1,0.5,0,7,7,SAC,West,Pacific,Home,Loss,2
1901,2017-10-29,06:00,Regular,Wall,John,WAS,East,Southeast,Away,Win,1,Goble,John,Smith,Aaron,John Wall,Starter,26,PG,76,195,1990-09-06,19,9,6,1,1,0,12,7,0.5833,6,2,0.3333,6,5,0.8333,0,0,0.0,1,1,2,SAC,West,Pacific,Home,Loss,2
1902,2017-10-29,06:00,Regular,Gortat,Marcin,WAS,East,Southeast,Away,Win,1,Goble,John,Smith,Aaron,Marcin Gortat,Starter,18,C,84,240,1984-02-17,6,2,0,1,0,2,7,3,0.4286,7,3,0.4286,0,0,0.0,0,0,0.0,2,7,9,SAC,West,Pacific,Home,Loss,2
1903,2017-10-29,06:00,Regular,Frazier,Tim,WAS,East,Southeast,Away,Win,1,Goble,John,Smith,Aaron,Tim Frazier,Bench,22,PG,73,170,1990-11-01,3,6,2,1,0,3,2,1,0.5,0,0,0.0,2,1,0.5,0,0,0.0,1,2,3,SAC,West,Pacific,Home,Loss,2
1904,2017-10-29,06:00,Regular,Meeks,Jodie,WAS,East,Southeast,Away,Win,1,Goble,John,Smith,Aaron,Jodie Meeks,Bench,21,SG,76,208,1987-08-21,11,0,2,1,0,0,11,3,0.2727,4,1,0.25,7,2,0.2857,4,3,0.75,1,3,4,SAC,West,Pacific,Home,Loss,2
1905,2017-10-29,06:00,Regular,Satoranský,Tomáš,WAS,East,Southeast,Away,Win,1,Goble,John,Smith,Aaron,Tomáš Satoranský,Bench,18,SG,79,205,1991-10-30,3,4,0,1,0,1,3,1,0.3333,1,0,0.0,2,1,0.5,2,0,0.0,0,2,2,SAC,West,Pacific,Home,Loss,2
1906,2017-10-29,06:00,Regular,Smith,Jason,WAS,East,Southeast,Away,Win,1,Goble,John,Smith,Aaron,Jason Smith,Bench,16,PF,84,240,1986-03-02,5,0,1,0,1,2,7,1,0.1429,3,0,0.0,4,1,0.25,2,2,1.0,2,2,4,SAC,West,Pacific,Home,Loss,2
1907,2017-10-29,06:00,Regular,Scott,James,WAS,East,Southeast,Away,Win,1,Goble,John,Smith,Aaron,Mike Scott,Bench,15,PF,80,237,1988-09-16,13,0,1,0,0,1,9,6,0.6667,8,5,0.625,1,1,1.0,0,0,0.0,3,1,4,SAC,West,Pacific,Home,Loss,2
1908,2017-10-29,06:00,Regular,Mahinmi,Ian,WAS,East,Southeast,Away,Win,1,Goble,John,Smith,Aaron,Ian Mahinmi,Bench,14,C,82,230,1986-11-05,5,1,1,2,0,5,3,2,0.6667,3,2,0.6667,0,0,0.0,2,1,0.5,1,2,3,SAC,West,Pacific,Home,Loss,2
1909,2017-10-29,06:00,Regular,McCullough,Christopher,WAS,East,Southeast,Away,Win,1,Goble,John,Smith,Aaron,Chris McCullough,Bench,7,PF,81,199,1995-02-05,5,0,0,0,0,1,4,2,0.5,4,2,0.5,0,0,0.0,2,1,0.5,1,2,3,SAC,West,Pacific,Home,Loss,2
